fry	00326129;02490546;02744116
frizzle	00326448;01226397
deep-fat-fry	00326578
griddle	00326711
pan-fry	00326850
slenderise	00326971
french-fry	00327111
deep-fry	00327111
stir fry	00327260
saute	00327420
grill	00327574;00790483
hibachi	00327820
steam	00327955;01247889;01791138;01948835;01974286;02774537
steep	00328172;00602438
brew	00328623;01667815
boil	00328938;00375339;00375692;01771464;01889423
broil	00329180;00545216;02761440
oven broil	00329180
pan-broil	00329389
pressure-cook	00329489
branch	00329612;00330054
ramify	00329612;00330054;00402279
furcate	00329612
separate	00329612;00334996;00652006;00656296;01461602;01559703;01560556;02034003;02035003;02436167;02473085;02517971;02627934
arborize	00330305
arborise	00330305
twig	00330464;00591761
bifurcate	00330627;02724738
trifurcate	00330813
atomize	00330954;01135714;01375803
atomise	00330954;01135714;01375803
dialyse	00331236
dialyze	00331236
disperse	00331375;00970243;01378910;01619512;02032840;02034269
scatter	00331375;01378910;01504315;02032840;02034269;02086937
backscatter	00331561
peptize	00331719
peptise	00331719
grind	00331892;01397118;01597899;01627358;01627486;02052631;02424873
mash	00331892;01039782;01596858
crunch	00331892;01060096;01204331;01597899
comminute	00331892
pound	00332324;01304843;01305025;01417280;01566777;01577977;01884106;01929501
pulp	00332523;01354976
pestle	00332652
mill	00332827;01394351;01460454;01906119
powderize	00332964;00333255
powderise	00332964;00333255
pulverize	00332964;00333255;01660001
pulverise	00332964;00333255;01660001
run	00333482;00335613;00445584;00518609;00540190;00550143;01088514;01096497;01146304;01214794;01528454;01529078;01645087;01721028;01750167;01868024;01918940;01930264;01930937;01931400;01931700;01931856;02064720;02070867;02079296;02096576;02104107;02247038;02427021;02448714;02530978;02569242;02618269;02653599;02654212;02691775;02692467;02725274;02726779;02727159;02732914
unravel	00333482;01523477;01524000
partition	00333645;01566505
zone	00333645;02517816
subdivide	00333876;00334087
screen off	00334236
separate off	00334236
bust	00334404;01372011;01372423;01576346;02500499
shatter	00334568;00334717;00334860
split up	00334996;02436167;02473085;02496283
fall apart	00334996;00398311;01372011;01833068
come apart	00334996
smash	00335459;00336733;01085987;01404426;01564190;01564365;01569486;01804206;02108651;02323145
ladder	00335613
sunder	00336624
knock down	00336968;01242426;01415000
check	00337070;00337349;00355288;00441241;00663742;00664100;00664507;00665271;00922307;01067021;01117182;01133899;01142182;01696873;01865389;01865608;01865753;02352443;02352901;02516039;02538948;02559394;02563464;02663315;02664361
chink	00337349;01426160;02190952
fissure	00337732
snap	00337875;00356324;00918227;01005294;01244772;01405526;01442364;01448920;01576346;01788114;01897764;02093216;02187297
chap	00338238
craze	00338378;01791641
alligator	00338510
splinter	00338713;02474697;02541123
fragment	00338881
fragmentize	00338881
fragmentise	00338881
dissolve	00339369;00356457;00356609;00376777;00447284;00448264;00448726;00448905;01788411;01788618;02033789
dismiss	00339369;00802592;00803288;00902491;02407967;02471362
rag	00339546;00826456;00852181;01729763;01791774;01806967
brecciate	00339774;01587942
crush	00339895;00560467;01104324;01106247;01495601;01596858;01804206;02429499
come up	00340548;01384203;01387406;01529393;01630816;01853188;01972576;01974362;01994295;02218118;02631867;02727715
happen	00340744;00344828;00345297;02253273;02600068
hap	00340744
go on	00340744;00783045;01529393;01996535;02690747
occur	00340744;00725311;02618403
fall out	00340744;00777737;02012689;02102203;02726024
come about	00340744
take place	00340744
result	00341496;02640346;02641740
intervene	00341638;02544431;02697331
supervene	00342077
proceed	00342215;00783045;01999581;02377696;02690747
drag	00342412;00785736;01201647;01247256;01456044;01457421;01921838;02062680;02103822;02106067;02683607
drag on	00342412;02711288
drag out	00342412;02711288
come	00342572;00343467;00345540;00543200;00661655;00725311;01843632;01853188;02009962;02010723;02201874;02623620;02631420;02633444;02651091;02692647;02735838;02743062;02749089;02749440;02749796
descend	00342819;01974840;02597468;02743062
settle	00342819;00414801;00415969;00416323;00482872;00540418;00559750;00700621;00765444;00766077;00766947;00799753;01094539;01468550;01496276;01990199;01990565;01990729;01991072;01992472;01993887;02259066
anticipate	00343295;00721658;00722732;00919743;01808928;02571406
recur	00343988;00961746;02596228
repeat	00343988;00959711;00960366;01731369;01738383;02601659
iterate	00344254;00960366
cycle	00344425;01939335;01939907;02055194;02056599
come off	00344552;01262255;01302344
come around	00344696;00656117
roll around	00344696
materialize	00344828
materialise	00344828
dematerialize	00345146
dematerialise	00345146
befall	00345297;00345654
bechance	00345297;00345654
betide	00345654
spin off	00345838
concur	00345966;00807038
coincide	00345966;02664812;02666520
bud	00346306;00358652
get down	00346415;01022365;01204494;01818363;01962311;01977139;01977500
begin	00346415;00349400;00749644;01072799;02532175;02606945;02614382;02614858;02615238;02685037
start out	00346415;02018017
start	00346415;00349400;01077557;01631641;01654152;01861703;01868216;01914366;02018017;02086193;02384670;02606945;02614382;02614858
set about	00346415;01654835;02444146
set out	00346415;01476839;02018017
commence	00346415;00349400;01654152
recommence	00347191;00350070
strike out	00347368;00802412;01156641;01511912;01940220;02534499
jump off	00347758;02109360
get to	00347930;01791774;02026014
auspicate	00348074;00873606
plunge	00348572;00602438;00602773;01579924;01580466;01837995;01971380;01981094
launch	00348572;01255927;01517287;01517828;01518047;02431950
embark	00348906;01983476;02378427
enter	00348906;01002259;01084999;01424276;01724519;02020375;02386539;02476750;02728082
take up	00349076;00350937;00603507;01200618;01315031;01541851;01543237;01543626;01986409;02351720;02384670;02597327;02655595
get cracking	00349195
bestir oneself	00349195
get going	00349195;01868216
get moving	00349195
get weaving	00349195
get started	00349195
get rolling	00349195
lead off	00349400;02586477
jumpstart	00349877;01863036
jump-start	00349877;01863036
inaugurate	00350246;02400924;02430184
usher in	00350246
carry over	00350605;02017279;02083577;02207584
resume	00350758;00350937;01009951;02387093
restart	00350758;01862672
re-start	00350758;01862672
persevere	00351115
persist	00351115;02653599;02736899
hang in	00351115
hang on	00351115;00792171;01331195
hold on	00351115;00363263;00792171;01218568;02207166
obstinate	00351543
ask for it	00351702
ask for trouble	00351702
plug away	00351920;02420703
stick to	00352060;01359453
stick with	00352060
pass away	00352230;00359085
close out	00352373;02357534;02635471
finish	00352617;00353212;00485097;01199335;01268553;02615799
close	00352791;00765876;01294544;01347791;01349660;01425939;01481053;01610192;02058306;02058465;02108781;02145254;02380710;02430760;02431242;02616663;02760151
cut out	00352964;00473602;01106920;01443265;01552501;01557581
go out	00353073;01846146;02015289;02019450;02491850;02673617
finish up	00353212;00485823
land up	00353212;01480518
fetch up	00353212
end up	00353212
wind up	00353212;01524685;01766135;02092246
end	00353480;01623891;02615799;02741293
terminate	00353480;02407967;02615799;02741293
give the axe	00354293;02407967
give the bounce	00354293
give the gate	00354293
ax	00354971;01260517
axe	00354971;01260517
stanch	00355106
staunch	00355106
halt	00355106;01863572;01864781;02565578
stamp out	00355692
kill	00355692;00355831;00356019;00356178;00479761;01204994;01326622;01328218;01328456;01409889;01410030;01813584;02203333;02479111;02754370
change surface	00356912
level	00357303;00966269;01154680;01155362;01309802;01665698
level off	00357303
crust	00357443
buckle	00357608;01281789;01551072
warp	00357608;00837582
spud	00357986;01446109
germinate	00357986;00358321;01742478
bourgeon	00357986
burgeon forth	00357986
burgeon	00358508
root	00358789;00358968;00416323;01285016;01531982;02562263;02629812
decease	00359085
perish	00359085
exit	00359085;01081082;02019450
kick the bucket	00359085
cash in one's chips	00359085
buy the farm	00359085
give-up the ghost	00359085
drop dead	00359085
pop off	00359085;02013137
croak	00359085;00911172;01066423
snuff it	00359085
stifle	00360165;00391513;01478810;01571411
asphyxiate	00360165;01478810;01572009
buy it	00360460
pip out	00360460
widow	00360990
drown	00361154;00473463;00479991;01341976;02110088;02761786
predecease	00361458
be born	00361585
come to life	00361861;02671844
come into being	00361861
cloud over	00362041;02776978
mist	00362148;01375968;02162161
mist over	00362148
demist	00362294
defog	00362294
bloat	00362450;00362605
curl	00362781;01076467;01226180;01526774;02102736
curve	00362781;02037140;02038516;02038831;02744576
kink	00362781;01226397
break off	00363001;00363458;01262022;01262255;01301517
discontinue	00363001;02686624;02689663
stop	00363001;00363263;01133899;01442997;01480632;01863207;01864781;01866904;02565578;02615799;02686624
break short	00363458
hang up	00363656;01311687;01483990
knock off	00363763;01329983;01704514;02327226;02354593
nolle pros	00363921
nolle prosequi	00363921
nol.pros.	00363921
bog down	00364395;00364569;01838838;01839045
bog	00364395;00364569
interrupt	00364717;00521099;00521437;00780320
adjourn	00364950;02433334
recess	00364950;01279869;01501511
pasteurize	00365282
pasteurise	00365282
sublime	00366463;00366673
sublimate	00366463;00366673;00476114;00553215;01957386
resublime	00367394
vaporise	00367511;00443222;00576797;00577047
pervaporate	00367894;00368069
unitize	00368762;01388112;02474216
unitise	00368762;01388112;02474216
clot	00369020;00458725;00458953;00459231
syncretize	00369175;00554693
syncretise	00369175;00554693
disunify	00369315
break apart	00369315;01564843;01661660
converge	00369500;02036479;02716276;02738276
league	00369717
federate	00369847;00370095
federalize	00369847;00370095;00505545
federalise	00369847;00370095;00505545
carbonize	00370281;00374173
carbonise	00370281;00374173
cool	00370517;00370779;00371065
chill	00370517;00371065;01822939
cool down	00370517;00370779;00371065
cool off	00370779;01767681;01781624
overheat	00370916;00373154
quench	00371426;00430716;00464147;01206641;02427763;02767855
ice	00371574;00376250;01519807
refrigerate	00371704;00372608
heat	00371917;00373318;01764964;02338354
calcine	00372904
preheat	00373053
warm	00373611;00373903
chafe	00374050;01253472;01256372;01791774;01792552;02124124
carburize	00374173
carburise	00374173
glaciate	00375046;01211328
concrete	00375205;01603276
boil over	00375939
deep freeze	00376088
quick-freeze	00376361
flash-freeze	00376361
thaw	00376777
unthaw	00376777
dethaw	00376777
deliquesce	00377296;00554130
defrost	00377478
deice	00377478
de-ice	00377478
combust	00377673;01790238;01799439;02766580;02768426
burn down	00378022;00379335
burn up	00378022;01207620;02768764
smolder	00378240;01776620
smoulder	00378240;01776620
sizzle	00378577;00864255;01771670
incinerate	00378713;00379032
singe	00379192;00583820
swinge	00379192
backfire	00379694;02178107;02384041
cremate	00379825
torch	00379951
char	00380111;02777955
blister	00380445;00380667;00865570
vesicate	00380445
change over	00380830;00381684
shift	00380830;00549993;00551194;00552142;00556524;00556731;00585487;01007094;01868620;01887337;01888967;01897981;02016196
permute	00381095
map	00381369;00712435;01691771;01692009;01759993;02701551
represent	00381369;00775012;00827108;00837915;00989377;00990060;01690027;01715304;01723161;02547206;02547618;02587760;02626667;02705339;02729608
metricize	00382002;00384435
metricise	00382002;00384435
metrify	00382002;01706882
metricate	00382002
flour	00382167;01264514
transform	00382272;00382521;00382681;00382927;00383306;00384213;00545091
transmute	00382272;00383164;00383306
metamorphose	00382272;00384726
transubstantiate	00383306;00383764
sorcerize	00383946
sorcerise	00383946
ash	00384108
translate	00384213;00523521;00595247;00921579;00961859;00963979;01438923;02108203;02734017;02758975
transfigure	00384726;00581589
transmogrify	00384726
moralize	00385718;00830035;00940652
moralise	00385718;00830035;00940652
islamize	00386356;00386923
islamise	00386356;00386923
christianize	00386536;00386756
christianise	00386536
evangelize	00387061;00829888
evangelise	00387061;00829888
catholicize	00387237
catholicise	00387237
latinize	00387237;00963275;00997570
latinise	00387237;00997570
turn back	00387386;00387981;01133899;02006752;02008542
invert	00387386;00387636;00387824
return	00387981;00549233;00818014;00880549;00961556;01064275;01435792;01632192;02008888;02009631;02082541;02234332;02289796;02314987;02362071;02406438
retrovert	00387981
resile	00388351;00800379;01896097;02386369
customize	00388590;01626526
customise	00388590;01626526
personalize	00388736
personalise	00388736
individualize	00388736;00653430
individualise	00388736;00653430
depersonalize	00388967
depersonalise	00388967
objectify	00388967;00533687
lay waste to	00389306
desolate	00389306;00532382;00615748
ravage	00389306;00389754
scourge	00389306;01401097;02506424
harry	00389754;01793315
emaciate	00389909;00390077
macerate	00390077;00399390;00399647;00399859
enfeeble	00390309
debilitate	00390309
drain	00390309;00452603;01160320;02075385
enervate	00390527;01787700
pine away	00390663
damp	00390886;00391231;00574162;02195757
shush	00391412
choke off	00392119;01481233
choke down	00392119
choke back	00392119
dull	00392374;00392673;00539279;01248885;01249008;02119756;02195757
cloud	00392535;00511445;00589133;01540747;01773486;02045422;02162161;02776675
subtilize	00393460;00553215;00651886
subtilise	00393460
acuminate	00393929
flatten	00394236;00464382;00464691
acclimatize	00394379
acclimatise	00394379
acclimate	00394379
get used to	00394655
synchronize	00394859;00465741;00465909;00737871;00962766;02745129
synchronise	00394859;00465741;00465909;00737871;00962766;02745129
sync	00394859
phase	00395287;01652436
desynchronize	00395469
desynchronise	00395469
blend	00395719;01465097;02706315
flux	00395719;00444939;02070438
conflate	00395719
commingle	00395719;01465435
immix	00395719
fuse	00395719;00397903;00398098;01140255
coalesce	00395719;01463781
meld	00395719;00396747;00904761
